A,B,c,D,E,outcome
0.492250072599943,1.2184037031846464,-1.5787304448463055,-0.37520780179832214,0.8495630324650943,1
-2.071521613492111,-0.6441318082515165,1.768010123667042,0.09525975854578636,-0.07046653943821639,0
-2.983875231075998,-0.013984802828190939,0.4834052657844332,-0.10640932405560566,0.04389420658980827,0
-0.040221599562812634,-0.647656742982318,0.7317047605822182,0.13293495271381142,-0.08176067071639713,1
2.3815999966566723,-0.7069978132841993,-0.3697458447010699,0.11293038648184388,-0.025187110990782316,1
-2.565595632680719,-0.2337520570291832,0.9613958249571153,0.19920761359590985,-0.2020823005168624,0
0.1961660187536431,0.41926139732678813,-1.3610140876064374,0.7583600483748425,-0.5784682662416464,1
-2.1715290571248556,0.13886985482019107,-0.23144410083636785,0.3961174603746309,-0.4095838749071906,0
-1.2092696444377875,-0.6916453674591277,1.4456296172848344,0.07182303903156184,-0.03285058469209516,0
0.05705255800486829,-0.8807974244904846,1.255472832641751,0.06853882719262852,0.030337086656482177,1
-1.6110643302589125,-0.36817205120398294,0.9061208080966044,0.11694509745460864,-0.09369618865027045,0
-2.2284809686492384,-0.1005281313312182,0.3539792052591716,0.16048356693336752,-0.17293612444682202,0
0.9855370054285871,-0.7012440580925872,0.35659714531709596,0.10350788267066624,-0.04598685665524436,1
6.4812212482371585,7.93403921750696,2.1364949607202535,-1.7608411477314696,-1.854732588053342,1
-1.6530638721072508,0.2400884975639923,0.2590756527359077,-0.0026605864969937547,-0.06945153687494718,1
-2.305328032104114,0.5302471362157222,-1.2329605614209833,0.2862174009627766,-0.3695294119400416,0
1.4895579680070086,-0.3271883339741846,1.0595258046069607,-0.2462194499401511,-0.18598724441587444,1
-3.208528603884691,1.0657776974495405,-2.295060078537961,0.324879008711592,-0.45086949460039943,1
-0.5262317200770478,-0.38003063365089,0.24459723155195967,0.166006088585478,-0.13377675969654898,1
-1.3612211925751165,0.09208664052268793,-0.6090152313143298,0.05627717657804789,-0.09617436781208454,0
-1.7218192205061618,-0.09941227618400618,0.1100921642078677,0.038243929643317014,-0.04257098781599121,1
-2.304571622911097,0.4757344962345455,-1.0884517868209227,0.08787378722867972,-0.19184451831469831,0
3.2915953863739142,-0.3393638493944053,-1.6637542748935308,-1.2441193396225496,0.9682657744551578,1
-1.4942550260026255,-0.7054579096814761,1.6226880765326244,0.079606820630115,-0.037462641258431,1
2.372056724988613,-0.810156179780602,0.02664438672570072,0.04268848352608098,0.05694610291436268,0
1.7619057374957905,-0.6695939272919819,-0.16016919449032682,0.10344734008658363,-0.02352018133242219,1
0.7578487710732824,0.19055186550092332,-1.8271654329132232,0.27416357389831447,-0.2877856046167893,1
3.5255600038725445,-0.7465624990215017,-0.9165164375461288,0.33811358000598585,-0.1614415587574362,0
3.1311230557128797,-1.0105676008843447,0.4062562133021337,0.02917735407355556,0.09168979216769234,1
-1.8073791786993956,-0.29177908509507977,0.6568867135518238,-0.048287872553528004,0.0314777214997618,0
1.8519268525603574,-0.8045408137286185,0.1413195683966984,-0.04811773849733074,0.12691079986003226,1
2.6441951518190505,-0.6430034017710863,-0.380016344781739,0.22629697786157052,0.10679044325928408,0
2.545703561337448,-0.8584054500135898,0.1042016913061606,-0.05168023978060048,0.15529623725640748,1
0.8529014907949832,-0.46807891186788253,0.7117254658021921,-0.00359569030944084,-0.13759794056061433,1
0.10395040351016033,-0.36983992729812526,-0.027543523632708355,-0.1285733920451223,0.11902316070369877,0
-1.0835075847018305,-0.2803194531578414,0.2531185578722619,0.17756754829386306,-0.15770191655918483,0
-1.775122583191286,-0.155854935022975,0.3089174776092856,0.32296273603589987,-0.3189041805906055,0
-0.8230028484053,0.37395557461416035,-0.3841016783997531,0.16490102109912289,-0.08885897159667906,1
4.298663499414128,-0.6482998081206369,-0.604526368023848,0.10171769285900092,0.3308541604414818,1
-1.516387625812726,-0.5334331953468815,1.2159236779801528,0.07235726070583072,-0.04888528877033387,0
1.9828719913028638,-0.9628950079871854,0.47450020682468136,0.11050466114991726,0.03045253513335453,1
0.9604474532083571,4.180746420394071,-2.092484124662528,-1.1701631168179831,0.7501378218459731,1
-0.6479413092706892,-0.6104060293049111,1.1900561214767453,0.035099596948922236,0.057991752499136906,1
1.677570069497149,-0.8489452272642274,0.3654818857009718,0.10695995121293195,0.03686462821602234,0
-1.9368014423682425,0.13246474508513428,-0.3705013639634892,0.09397018210604169,-0.17327835401546626,1
-0.09069114685995874,-0.6546954035039565,0.7744090251988021,0.12680485887935858,-0.07464614927151891,1
-2.0734553589963096,0.2884071908927342,1.7573289083923649,0.2016092057864951,-0.043886159601875745,1
-1.797226301067271,-0.5856100713646133,1.4240542610380225,-0.08150605390693023,0.0965727861194974,1
-0.15915658982589895,1.1837370930337212,0.13849263382204743,0.3669589317641417,-0.026194049751091204,0
3.3777749076036043,-1.0390900230404243,0.03670547660841452,-0.25103353417235386,0.3097789147561178,1
2.4568229268035493,-0.6887699655074653,-0.34233360887781594,0.14197389599079885,0.0417555449530846,1
-2.438348739094396,0.23914141437018313,-0.43937149342297527,0.47490424323540886,-0.48290501386728096,0
0.28062982201438474,3.7210832943113594,0.109846159709117,-0.846468621337668,-0.4969989968621592,1
-1.0053898503521563,0.32362264923096046,-1.0057617858958492,0.4565167758605993,-0.35193528295929305,0
2.063640231486371,-0.5244125862063995,-0.7411759285852201,0.31779172198193195,-0.19614362632936613,1
-1.441723457051482,0.36236720223386293,-1.2571986964614108,0.6917016104037075,-0.6817254441367313,0
1.3509151686634608,-0.7533889304396041,0.24284483860610448,0.10406327645679109,0.0005698748426382942,0
-2.696980722163762,0.20913252852914269,-0.23434882274232247,-0.1333936191755247,0.02471240549747843,1
0.5160695304564705,-0.6706981707130988,0.4868437524453818,0.059762123219697705,-0.001329205702873326,1
0.6235645406961232,-0.8996426171315577,1.0310608288721406,0.008677932789118036,0.07825918234386764,1
-2.066428250456346,0.24154717474100476,-0.6479919451785185,-0.26625678754301296,0.13856885278943146,1
-2.1884453925361695,0.04689854253376943,-0.0065546007070703665,0.2302583242520025,-0.2608010979710223,0
-2.6973499725437713,0.4811463425140902,-0.9838267434079213,-0.3517556393964711,0.18309258368478556,1
0.7921285221851314,-0.851051185657673,0.7998686105526533,0.08294160460560658,0.02051215197951881,0
3.568990314585574,20.696398714245863,7.350360106367921,-3.8733369561110096,-4.2092341299514615,1
-3.115282719891142,-0.2795014895332797,1.2950822725916251,0.11676225854501218,-0.12594909215572245,0
-1.6216219213309655,-0.4504343875672778,1.0584925521078254,-0.14825428174347943,0.10749391836183882,1
1.096814894184317,-0.8969781349373611,0.7957351091487662,0.030104628392856575,0.05662544664922477,1
-0.10688288015716829,-0.33196486756743276,0.02197941770397701,0.18328805093997988,-0.13790506766949623,0
-0.6663152760366501,-0.778345311657909,1.3584666243886583,0.09764775544283362,-0.016411762958906066,0
1.5692997303918157,-0.290998914606002,-1.1301438631430143,0.29949689581837186,-0.20565893415083283,0
0.037196517160882334,4.635224059613362,-0.28154135133386776,-0.1403067518477983,0.3301485111337635,1
2.161800904761786,-0.9438307461146743,0.3742135024795754,0.055126557460230534,0.05205644042148808,1
-2.807391077433448,-0.2120090169180377,0.9697941729942166,0.2737696832357703,-0.26918546107265034,0
0.7595961651664689,-0.9402299764376885,1.0552636963279842,0.051883314147179026,0.0578135961496514,0
0.7071052071117151,-0.452136838217555,-0.2190036054335338,0.26239203860271454,-0.18243736270165534,0
-2.7731189869838095,0.19052604462663114,-0.23095848401702254,-0.8309893421022857,0.6500535637724065,1
3.4950057817585334,-0.6934568214653837,-0.9237879556807715,0.06075012158435966,0.06259051052418697,0
-2.3622998662967833,-0.09165704661153622,0.3680651260924902,-0.3193347335419305,0.23937176416211592,1
-2.4681075841742595,-0.1422462129927213,0.5833708356246259,-0.09420308440392819,0.04293910761613656,1
1.151084941374255,-0.9160363645908791,0.8654448143780211,0.022110067271856767,0.040282491268469736,1
0.20298753971662906,-0.5629775650973597,0.3272934882033717,0.1386215352022989,-0.0650599204018496,0
-1.0494703513985626,-0.5777220868555155,1.0698097751112823,-0.20973965352079516,0.18473315613042582,1
-1.697313275705287,-0.6946316216312584,1.6979567089599235,0.0987958315552736,-0.055774482071069706,0
1.6156904204861653,-0.9773060257791046,0.7044560419319138,0.022066201936115998,0.10050067667326801,0
4.325881547361406,-0.9828617663798374,-0.5184170305782735,0.06660123712900479,0.10797878378786199,1
2.5976761139073643,-0.8439868293863926,-0.07197935667598744,0.015321746710669468,0.06137747802581294,1
4.665934530121727,-0.14987179836915404,-2.8689018589884734,-1.4287905257832265,1.1061653496806039,1
1.181375265420947,-0.9057038358007646,0.7443177476362447,0.06293773950909559,0.04859100031657807,1
-1.968304098445266,-0.1929586626508676,0.5762848805776654,0.19877780812655615,-0.1619062091938435,0
2.3296764219395296,-0.7455977135270921,-0.2657319622471306,0.07373782616530679,0.030948663308194662,1
2.6524241089928875,-1.0356219883348465,0.37194275958809153,0.05598127515497809,0.08366924638955255,1
-0.6227642316723406,-0.8088178997541289,1.4541585027823398,0.07583402825530894,-0.014226095959436746,1
-2.1445808626538096,-0.08946197612673157,0.2724207168224796,0.12835022163197793,-0.14292846324399947,1
0.20577993857982074,-0.7760602987928297,0.9175142730333917,0.08668007071184665,-0.0067882063202569795,0
2.741501680055222,-1.0063255160519682,0.17880725853471025,0.16410341474750031,0.010410395245411454,1
-2.0387851444365763,-0.0693919389881827,0.21436107406815774,-0.18106285907234196,0.10338420385947751,0
-1.8722835498668764,-0.3364967382430471,0.8589767614510149,-0.20618326041826027,0.156861219904247,0
2.300632218385839,-0.7706023228269774,0.2979673651783864,-0.03798136531965949,0.03158555612486581,1
-2.435415042764745,-0.5169273781318496,1.600915736313485,0.1507271628843114,-0.12851796281793104,1
-2.745075963895461,0.7415482698985443,-1.5002693405631555,0.4220969391368805,-0.39633079173028984,0
0.3018367699740544,-0.6048922294341892,0.42484647664646796,0.06831970675876159,-0.021587474453356868,0
0.4876918584437969,0.06226338298246555,-1.33191506114189,0.4071363815582029,-0.3135885670343142,0
4.519963481120006,4.096681923515335,1.3362394566577078,-0.7828044415260416,-0.6256345368751758,1
-1.671255691532409,-0.343720400988167,0.7070489640368373,-0.24918438875692075,0.2085099907261852,0
2.4531474137185993,-0.8250051879109299,-0.1088498893901138,0.05561321077106741,0.046798966945589854,1
-0.21333863385668364,-0.7583597867599935,1.1238304428725607,0.0490974182547053,-0.002523020146118082,1
-1.4992378595461004,0.32577542755782163,-1.1956636216956884,-1.062094957570258,0.8066798523799039,1
-0.1351084049311263,-0.8370933550450691,1.2785870399749002,0.06019069545164558,0.007862061198053966,1
-1.6370265284004473,-0.5546927429555824,1.334080379018373,0.11353200737325528,-0.08875503438096956,0
4.455415648149182,-1.1511597025476277,-0.27120490814376363,-0.135915636037611,0.26893327401936773,0
-1.7810385152701713,-0.5336642475334334,1.325567605056326,0.057308541040024426,-0.051527968425467946,0
-1.1755452410859322,-0.5894717107516845,1.146080491874963,-0.020901511467094253,0.034479497012371546,1
1.5967823973399369,-0.9034144079278238,0.5624279071420462,-0.10573056390274002,0.1701199083471493,1
-1.2116614720456949,9.283121537597452,1.6742043914099658,2.2034413313522228,2.5243575758756935,1
0.9366524140548914,-0.7671732538246903,0.5339931586656702,-0.04081196939753109,0.09604769423687676,1
0.82193513691998,-0.8909518226861097,0.9086754398972623,0.02422200460859602,0.0652256568472372,0
2.915820630078377,-0.6827483690656667,-0.7457277941631887,0.18265767429849092,-0.052132648008327696,1
-0.39395642225407806,-0.7563880779120844,1.185835039367754,0.028647543269675335,0.026669377125897294,0
1.1081124773871507,-0.27292703883382347,-0.0618150719823461,0.08727828995067878,-0.20230318356171692,0
-2.1302995884407965,0.8224902503133052,-0.25343110066651364,-0.8913013534410248,0.3399258358790525,1
-1.450792225007705,-0.2958555076266268,0.5572302125707748,0.24520902789273036,-0.20824689657163142,0
3.9536982387898654,-1.0682437155163005,-0.2190884267591745,-0.01733097560173297,0.15840466044965162,1
-1.4058142195816286,-0.6100926690840025,1.3170691520498663,0.12268671739878831,-0.08069626467562374,0
-0.4544549769334282,-0.10936290795416476,-0.22739326175946187,-0.1833140560689238,0.09421345336713736,1
2.802661527656056,-0.8368906227781957,-0.29177485043461515,0.12509805306803298,0.01995865341745357,0
-3.0864953406924425,-0.06548984776130035,0.6383562509439991,-0.5736559056754187,0.45517407873557664,0
-2.038119583651267,-0.5482666749681245,1.493592369130512,0.029892099793387288,-0.018118169945814343,1
-2.105076724970171,-0.2416659768198883,0.6698760710953444,-0.026628690423541185,-0.00024255160616991038,0
0.9855370054285871,-0.7012440580925872,0.35659714531709596,0.10350788267066624,-0.04598685665524436,1
0.5834230022430026,-0.7715128229320232,0.7006862153066526,0.025886574470955014,0.05205124819935072,0
-2.004657228853504,-0.1941766435547159,0.5138327260370433,0.3624799809219723,-0.3387727422570146,1
-2.025281870999631,-0.3738836416543933,0.9936607961241785,0.17103975425784715,-0.15197281277356406,0
-1.8926283892275029,-0.0718586757845295,0.10697358132408892,0.1932230888079894,-0.20160535210241437,1
3.4594830346111696,-1.0172319734095039,-0.14421181821553278,0.0015657659227383523,0.14418222832990474,1
-2.7962120241483595,0.24107393064168786,-0.24480534830859285,0.594486791930096,-0.5939246675499215,0
2.3501055873497387,-0.8240165494266638,0.0004324685177310157,0.03756865124446767,0.02814646789006503,1
2.2843083745217245,-1.0449555411978058,0.5548803212353332,0.025516051303044702,0.1043924706046037,1
-0.5817304360834771,-0.49751647409867367,0.8394566416126286,0.03501865278673259,-0.021536628201969974,1
-2.046441579859728,-0.5457937114603183,1.4604027094278387,0.02242000992640101,-0.004947851916529783,0
1.5892726932383185,1.108954560876411,-3.776151390936042,-1.3934480502309246,1.4818316278036066,1
1.2584283375758434,-0.6490770942455246,0.03778162228151593,0.08797219004563853,-0.015363313470967492,0
2.9268078904980257,-1.0841600066368224,0.3398905369718535,0.022485151335600164,0.1252254555491715,1
-1.9221375824528804,0.5863937646287379,-1.67853816044335,-0.8737168609361308,0.6634962775190038,1
2.6232299127007175,-1.0038681867592405,0.5371147820058202,0.047607400940840996,0.12758371451755432,1
1.148172349392762,-0.6503647250115346,0.06617059736401236,0.21325876819035422,-0.10162304946395999,0
3.961928249463893,0.09064059558206372,-0.7027944199533624,0.21419808386027114,0.3524814777832719,1
0.7901091657102699,-0.25159605786151934,-0.6085151886675662,-0.005091754177088385,-0.0921237850974454,1
5.464034502644166,-1.3242330930840684,-0.3361255249476218,-0.0653055567145224,0.2508852891924536,1
-0.9620708559604957,0.8062377526892796,-2.0382838859329233,-0.3433612342298253,0.05215997247088776,1
0.7958951376428691,-0.7877344582076176,0.6560645223974364,0.0872078430016551,-0.004570775104720204,0
0.4622766392644761,-0.8243713497817812,0.8861191102473283,-0.016332356539058634,0.10271650312758025,0
3.4099065993278375,-0.8750124801864032,-0.47700883414548595,-0.16075221005330168,0.24614149858341228,0
-3.045978408978107,0.1794157541990644,0.022867433274453612,0.2846480451083992,-0.31844929008127076,0
2.800269321879804,-0.7834325006215904,-0.06069567673727366,-0.08930052021492822,0.07755546052032912,1
0.6833536970843465,-0.6485047551288522,0.3573044759871016,0.04409837382483751,0.000762695445591953,1
-3.0003095026789084,0.6587461519591639,-1.4062471124339424,-1.1336673113396407,0.8598367003499163,0
-1.0998222518586949,-0.6866932895325052,1.377135742999335,0.09684790111037228,-0.053788142394511976,1
-1.9084960327059854,-0.23159057351504794,0.5848008228477196,0.2602306461896097,-0.25985642172270484,0
0.16650883082202003,-0.40287004116869796,-0.08188663369914888,0.1814124721131613,-0.12176346407095316,0
0.4093141054109153,0.6654395359491762,-2.7483499633122386,0.8207840709392726,-0.683728226509997,1
0.7945111720275142,-0.038734330349004836,-1.2798413566893376,-0.12886452510795207,0.1220609051938864,1
-1.9281575663533768,-0.12435695741035895,0.2721733345721883,-0.12029715406294479,0.0643061966439249,1
3.6655326465242877,-0.9912338818760147,-0.22444286503122118,-0.02296172353537688,0.10915268328190461,1
-2.289179536397659,-0.3670659381860443,1.0987828668977195,-0.10742464713810708,0.08138699537954214,0
-1.6444324888082682,-0.6918658048428965,1.6507007219846541,0.07398590921867644,-0.028736608791679535,0
3.434037319470761,-0.49374523858885583,0.020843711724896026,-0.2804842241661462,0.02744024889658683,1
1.0898924441564266,-0.7962310033589884,0.5408261065941407,0.08069531860624625,-0.0017374302309584836,0
-2.8884068894613697,-0.09694556354334004,0.6565437112919675,-0.35148303369958755,0.2729490986703887,0
1.8935548355193683,-0.931075751170268,0.49562016700486783,0.0300441761529123,0.0577874862425663,1
-2.381700110085346,0.7011651860264054,-1.8167414145257854,-0.9295885947644535,0.6913568796337233,1
-1.7733772546824726,0.6931609024430831,-1.976337670591933,0.39296238432000935,-0.4790517611723709,1
-1.6393517071771082,-0.6073786606580664,1.4255036724785697,0.17717295748362227,-0.12635457212865886,0
-1.949005374722243,0.26929075300678684,-0.7450325638192405,0.2639146727242961,-0.3047026168459082,0
3.9220785622531946,0.008190641251264548,0.6725134710918527,-0.5052662667580151,-0.3144556780074399,1
-3.069958022290485,0.8878187637080552,-2.051558194291477,-1.8210437351289521,1.434982729861174,0
2.651472231400675,-0.60783369103328,-0.7434901446182494,0.2027026191924012,-0.11042717691674003,0
0.5994393919744232,-0.8305503777745679,0.8498535677801172,0.0917710186815738,0.0050654323852365665,0
4.642261272155668,-1.2460895020498355,-0.16943761363707682,-0.10733817368296407,0.2902550600672706,0
-1.033362196691525,-0.1458397976608177,-0.040983863967781295,0.22992880335975077,-0.2103485543412248,0
-3.249449144078015,0.01849954632164765,0.5629206504109469,0.21400189672904768,-0.24389679378158535,0
-1.3269608412166845,2.733770156462053,-6.236717482140675,1.7096764607846595,-1.773163992850933,1
4.5328833422481605,-0.950522456395308,-0.7853469004178022,0.017540516455961767,0.11515049833122536,1
0.12410154582262559,0.21013936095455416,-1.0831572836481378,0.3903085743330572,-0.05994822698306488,0
-1.36074105155486,1.9957219059884568,2.1295155958245866,-0.1320737752588498,-0.38184209504891375,1
2.2966297794220067,-0.9026080393165848,0.15814503531822302,0.07570995407008631,0.051316331520905666,1
-1.2445497116087005,-0.5970879125690294,1.2020382894379238,0.1672979189924595,-0.11967226363739591,0
4.316696937156884,-1.246296056185567,0.025732115792733854,-0.03524089226555064,0.2140682922585529,1
-2.0437927589260703,-0.588273523234657,1.5826887283310216,0.04262713874767639,-0.021359646159465246,0
-1.9795878240782918,-0.017037999157903813,0.0420094875535369,0.28176329156408414,-0.2941783094421486,0
1.4389526805163975,-0.026033677021569345,-1.6370746418080278,-1.0970626709615068,0.8370272344955979,1
1.1196292826781806,-0.8496478639006946,0.6161896998886615,0.04734286827624691,0.05998951263276225,0
6.7305952240340785,11.767687127059311,4.131927077003846,-2.773756496944583,-3.045672568146049,1
-3.2566200450434217,0.15586359802505886,0.5059885985416537,0.1751832731334599,-0.08920199316845784,0
-0.1752920953150146,0.09578263626142489,0.27994595285679985,-0.46768493569298014,0.11475291300381177,1
-2.3928991976658294,-0.12309869690407793,0.5882293426279642,0.3838559569514662,-0.3630528556207595,1
-1.9086652036367313,-0.4188502412468982,1.0505536704495377,0.211145212323725,-0.1765032863575393,1
-2.5641634595923626,0.4728795647606578,-0.9367913598315339,0.18533906133902364,-0.29039607782155136,0
1.2583524426134773,-0.7217257649380815,0.22084323097772982,0.063613320654524,0.022357631686525988,0
-2.06235803549159,2.1428138103619685,0.0015146981785359936,0.5237093755173298,-0.5235327043077991,0
2.2692839340329223,-0.16522646078079475,0.13770086465295558,-0.06735905791112007,0.09025483651207585,1
-2.3615383608228138,-0.3915485536532938,1.2244584522332789,0.0016201584512849827,-0.017912407501249904,0
-2.6901568616404967,-0.1826521596281114,0.8129751447000259,-0.12552929362401666,0.06836061081536939,1
-1.690122350604111,0.30227161288500737,-0.7398217743410371,-0.22533144234119085,0.13552447812011412,0
-2.2393001321690114,-0.4981531427901421,1.469841309418598,0.10492296745983623,-0.09232099545855749,0
-1.9408510895895497,-0.07079065528591516,1.6866275835033133,0.1339086782788564,0.13766221760623434,1
1.8237422594055084,-0.6223979894299719,0.06529965554384844,0.10165448469682953,-0.01590594050703404,0
-0.15898035821389575,-0.8181091504167802,1.2270607609847286,0.07538997807455561,-0.00035546707021507,0
1.5389109973943553,-0.9837894983819337,0.7961862758736991,0.007099382720884581,0.09374436691037873,1
1.2964663740124547,-0.46895618279671153,-0.4912379019941281,0.41343702298809426,-0.29171594856373845,0
-0.8907374929017655,-0.6534155154945915,1.1672768676275147,0.14580956260059283,-0.08979725699911081,1
-2.5277138606894054,-0.1623479025901685,0.6205944816833515,-0.5495792577462776,0.4478025984054741,0
1.2051178430863674,-0.968690919832355,0.9220449236150727,0.021300278107317303,0.07890931225189102,1
-2.785184915490178,1.6413759252744067,-3.146277049686938,0.35992512724885983,-0.6533580811459159,1
2.40726234530588,-1.0702036109307447,0.5459201687827344,-0.003088917184364861,0.14085172993574072,1
-2.5493752975900037,-0.3021507366913178,1.0731035487442122,-0.05515618134802579,0.04040031010635238,0
-3.002301785192612,-0.20025979769845592,0.9832526087001381,-0.30876122983677706,0.2393455337877794,0
-2.548071934909561,1.015130486436858,-2.4632874096486805,0.2942954933245578,-0.4266409399890993,0
-2.582015162372043,-0.22682102960202233,0.8792741715167652,0.23784315236140857,-0.227448441323796,0
0.9047414366404388,-0.7614035378641723,0.505509261446668,-0.006641201582401713,0.0825538965879787,1
-0.9654259585960171,-0.7273368424698147,1.4039391255251152,0.09338787515671014,-0.025540769116866036,0
-1.9983261280963236,-0.6406515075641946,1.7078460049705935,0.09244902871628745,-0.06073380195704717,1
-2.457155215102277,-0.1166701145182948,0.5234417782951635,-0.17991259759576186,0.1202240927153835,0
3.057974337718539,-1.138622684170043,0.35855399268495797,-0.09577828124058058,0.251692693841789,0
-1.4183187596830495,-0.6308051503295884,1.3790902551853539,0.09362682915148486,-0.055456200885925636,0
-0.48607214829098494,-0.7806524392650646,1.288368153035135,0.08690434420231634,-0.014175139801915445,0
-3.316641555705999,0.06198087706244841,0.42819260273426196,-0.397191629277793,0.28389126809090526,0
2.8756303092659534,-1.0471778094505113,0.26639165306557905,0.006928560853387156,0.14395205937984962,1
-1.501591753709682,-0.59150367682093,1.3724920781236651,0.02653658995967772,-0.016399572335510385,1
6.406716375177709,-1.4000304654769635,-0.6783799184980575,-0.0037291776434800906,0.24805706625778787,1
-2.268090596343004,0.2753732006193259,-0.4991700245536502,0.4791003555522213,-0.42716492501359377,0
1.1676671804972951,-0.038274146186697916,-0.5314306145302689,0.5446193349848291,0.033343885415670724,0
-0.7473144439736784,-0.5559959985776958,0.8372530584736343,0.03228925627646138,-0.009332552316491086,0
4.001739248041859,-0.6015887362181338,-1.3005864914840124,0.14933856181351815,0.037747714175539064,1
0.831924362760636,-0.7033019233776291,0.45830684057444043,0.11429427953514332,-0.05621576819043995,1
-0.8195101953940946,0.01322022538835264,-0.6283065168399536,-0.8363013629148875,0.6577617804674692,1
-2.8364900006984395,-0.29699865566638023,1.1949579676842594,-0.12262290796072263,0.07820919073898765,1
-2.2401388952378056,0.5554290001981474,-1.3421594452545123,0.5119822483954813,-0.5623771098979456,1
6.15351822488449,0.7744296307570475,0.04143345395411508,-0.8528024207792244,-0.40315404104858393,1
1.8063058454348229,-0.7814778942691174,0.09805145944597492,0.17219742302250768,-0.05643535643596665,0
-2.9629138789369898,0.39048639113680733,-0.6658783810102792,-0.8816582953662391,0.6674447790320656,1
3.5908565694501156,-0.7691328930547249,-0.5159827363438283,0.10011639688401129,0.08912061654526389,1
-2.2871209249114233,-0.3367848530616872,1.0335788103427648,0.10854933963898686,-0.11020088090608442,0
